Episode,Title,URL,Status
3076,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3076 - Full Episode - 8th January, 2021",https://www.youtube.com/watch?v=fXfkmYsMszc,Found
3077,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3077 - Full Episode - 11th January, 2021",https://www.youtube.com/watch?v=AXXm4OygUsw,Found
3078,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3078 - Full Episode - 12th January, 2021",https://www.youtube.com/watch?v=ZESh3CxJpGw,Found
3079,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3079 - Full Episode - 13th January, 2021",https://www.youtube.com/watch?v=0J9G4z_n05g,Found
3080,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3080 - Full Episode - 14th January, 2021",https://www.youtube.com/watch?v=6OEkLLF_ls0,Found
3081,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3081 - Full Episode - 15th January, 2021",https://www.youtube.com/watch?v=0yoHe_JyT9s,Found
3082,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3082 - Full Episode - 18th January, 2021",https://www.youtube.com/watch?v=Z9ng82ITTGk,Found
3083,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3083 - Full Episode - 19th January, 2021",https://www.youtube.com/watch?v=2NWQFqCOee8,Found
3084,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3084 - Full Episode - 20th January, 2021",https://www.youtube.com/watch?v=tzIjyQ5VH9c,Found
3085,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3085 - Full Episode - 21st January, 2021",https://www.youtube.com/watch?v=IuO7OrYN_mw,Found
3086,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3086 - Full Episode - 22nd January, 2021",https://www.youtube.com/watch?v=q-v99QSh6u4,Found
3087,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3087 - Full Episode - 25th January, 2021",https://www.youtube.com/watch?v=PInCyFeq3BE,Found
3088,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3088 - Full Episode - 26th January, 2021",https://www.youtube.com/watch?v=ZEdj_hTWBSk,Found
3089,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3089 - Full Episode - 27th January, 2021",https://www.youtube.com/watch?v=4nVqmWQuWBs,Found
3090,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3090 - Full Episode - 28th January, 2021",https://www.youtube.com/watch?v=Ne6vmDOZuzI,Found
3091,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3091 - Full Episode - 29th January, 2021",https://www.youtube.com/watch?v=owrqkuqpEyM,Found
3092,NEW! Ep 3092 - Love Letter! | Taarak Mehta Ka Ooltah Chashmah - Full Episode | तारक मेहता,https://www.youtube.com/watch?v=gVA6hu2wkMU,Found
3093,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3093 - Full Episode - 2nd February, 2021",https://www.youtube.com/watch?v=JRsqZwNx2JQ,Found
3094,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3094 - Full Episode - 3rd February, 2021",https://www.youtube.com/watch?v=3OsmsXpYDKw,Found
3095,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3095 - Full Episode - 4th February, 2021",https://www.youtube.com/watch?v=axImOKO-0Os,Found
3096,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3096 - Full Episode - 5th February, 2021",https://www.youtube.com/watch?v=tXQ-8vpiVeE,Found
3097,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3097 - Full Episode - 8th February, 2021",https://www.youtube.com/watch?v=7QiXl7GUzs8,Found
3098,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3098 - Full Episode - 9th February, 2021",https://www.youtube.com/watch?v=SwXdPg8zAIg,Found
3099,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3099 - Full Episode - 10th February, 2021",https://www.youtube.com/watch?v=f_AsX7fE7sA,Found
3100,NEW! Ep 3100 - Bhogilal! | Taarak Mehta Ka Ooltah Chashmah - Full Episode | तारक मेहता,https://www.youtube.com/watch?v=WQRmZrvWpiA,Found
3101,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3101 - Full Episode - 12th February, 2021",https://www.youtube.com/watch?v=D4VZiZ0f88s,Found
3102,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3102  - Full Episode - 15th February, 2021",https://www.youtube.com/watch?v=f4CgM6X2Ieg,Found
3103,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3103  - Full Episode - 16th February, 2021",https://www.youtube.com/watch?v=brioGMOZneY,Found
3104,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3104  - Full Episode - 17th February, 2021",https://www.youtube.com/watch?v=P0rLbC3YjS0,Found
3105,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3105  - Full Episode - 18th February, 2021",https://www.youtube.com/watch?v=99ZPG5V8fK0,Found
3106,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3106  - Full Episode - 19th February, 2021",https://www.youtube.com/watch?v=kuU8otB8LIM,Found
3107,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3107 - Full Episode - 22nd February, 2021",https://www.youtube.com/watch?v=uPGdGhMWKk0,Found
3108,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3108 - Full Episode - 23rd February, 2021",https://www.youtube.com/watch?v=LGnep4pUJcM,Found
3109,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3109 - Full Episode - 24th February, 2021",https://www.youtube.com/watch?v=_RXU7yp7A0c,Found
3110,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3110 - Full Episode - 25th February, 2021",https://www.youtube.com/watch?v=K54JiilI_DE,Found
3111,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3111 - Full Episode - 26th February, 2021",https://www.youtube.com/watch?v=U7BU5JPR3lE,Found
3112,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3112 - Full Episode - 1st March, 2021",https://www.youtube.com/watch?v=eNFbMk-y6dU,Found
3113,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3113 - Full Episode - 2nd March, 2021",https://www.youtube.com/watch?v=GLXNRS5Zpiw,Found
3114,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3114 - Full Episode - 3rd March, 2021",https://www.youtube.com/watch?v=fDTpN6k-VlY,Found
3115,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3115 - Full Episode - 4th March, 2021",https://www.youtube.com/watch?v=Ka0Vt0IkgH4,Found
3116,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3116 - Full Episode - 5th March, 2021",https://www.youtube.com/watch?v=yu9ESK8cTMQ,Found
3117,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3117 - Full Episode - 8th March, 2021",https://www.youtube.com/watch?v=FSg4WOHsUck,Found
3118,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3118 - Full Episode - 9th March, 2021",https://www.youtube.com/watch?v=eFVme8aaQ9g,Found
3119,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3119 - Full Episode - 10th March, 2021",https://www.youtube.com/watch?v=hAYoK6aLcFk,Found
3120,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3120 - Full Episode - 11th March, 2021",https://www.youtube.com/watch?v=GUg5fjVbSk8,Found
3121,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3121 - Full Episode - 12th March, 2021",https://www.youtube.com/watch?v=F8j7tIUSDA0,Found
3122,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3122 - Full Episode - 15th March, 2021",https://www.youtube.com/watch?v=avONlIlL8x0,Found
3123,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3123 - Full Episode - 16th March, 2021",https://www.youtube.com/watch?v=GwbNgG0tjkY,Found
3124,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3124 - Full Episode - 17th March, 2021",https://www.youtube.com/watch?v=Z6lJPde31-I,Found
3125,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3125 - Full Episode - 18th March, 2021",https://www.youtube.com/watch?v=GwrkIv8C7mg,Found
3126,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3126 - Full Episode - 19th March, 2021",https://www.youtube.com/watch?v=L_wigeEKsD4,Found
3127,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3127 - Full Episode - 22nd March, 2021",https://www.youtube.com/watch?v=20rwNLBLIv8,Found
3128,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3128 - Full Episode - 23rd March, 2021",https://www.youtube.com/watch?v=chN2LFM4djM,Found
3129,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3129 - Full Episode - 24th March, 2021",https://www.youtube.com/watch?v=MELLnA3azNk,Found
3130,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3130 - Full Episode - 25th March, 2021",https://www.youtube.com/watch?v=eEhi41lcHOQ,Found
3131,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3131 - Full Episode - 26th March, 2021",https://www.youtube.com/watch?v=oeFO3e-ZSzo,Found
3132,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3132 - Full Episode - 29th March, 2021",https://www.youtube.com/watch?v=4YjQnZX6p_M,Found
3133,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3133 - Full Episode - 30th March, 2021",https://www.youtube.com/watch?v=CENU0Y8w1Rs,Found
3134,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3134 - Full Episode - 31st March, 2021",https://www.youtube.com/watch?v=TPVK38xZT4c,Found
3135,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3135 - Full Episode - 1st April, 2021",https://www.youtube.com/watch?v=ryWsSdaIcow,Found
3136,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3136 - Full Episode - 2nd April, 2021",https://www.youtube.com/watch?v=SQRmUgWS66k,Found
3137,Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3137 - Full Episode - 5th April,https://www.youtube.com/watch?v=dl33yEFXVdY,Found
3138,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3138 - Full Episode - 6th April, 2021",https://www.youtube.com/watch?v=_weAXWEDlIQ,Found
3139,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3139 - Full Episode - 6th April, 2021",https://www.youtube.com/watch?v=wFFj9XqL9ko,Found
3140,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3140 - Full Episode - 8th April, 2021",https://www.youtube.com/watch?v=6P5lLM23XMU,Found
3141,Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3141 - Full Episode - 9th April,https://www.youtube.com/watch?v=xn543uv_5sg,Found
3142,NEW! Ep 3142 - Taarak Mehta Ka Ooltah Chashmah - Full Episode | तारक मेहता का उल्टा चश्मा,https://www.youtube.com/watch?v=VPwN2b4_3ao,Found
3143,Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3143 - Full Episode - 13th April,https://www.youtube.com/watch?v=AujhGPHwO_Y,Found
3144,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3144 - Full Episode - 14th April, 2021",https://www.youtube.com/watch?v=W7zlUcuR0_o,Found
3145,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3145 - Full Episode - 15th April,2021",https://www.youtube.com/watch?v=0_gzMNA51LU,Found
3146,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3146 - Full Episode - 16th April,2021",https://www.youtube.com/watch?v=HuW423E6Mms,Found
3147,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3147 - Full Episode - 19th April,2021",https://www.youtube.com/watch?v=pN6xWTA7Pkw,Found
3148,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3148 - Full Episode - 20th April,2021",https://www.youtube.com/watch?v=2hKMIMyFlc8,Found
3149,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3149 - Full Episode - 21st April,2021",https://www.youtube.com/watch?v=fcKnEfxPuPU,Found
3150,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3150 - Full Episode - 22nd April,2021",https://www.youtube.com/watch?v=PPeZlNb-TEU,Found
3151,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3151 - Full Episode - 23rd April,2021",https://www.youtube.com/watch?v=sUqMoylgdPU,Found
3152,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3152 - Full Episode - 26th April,2021",https://www.youtube.com/watch?v=hfT0ytUBKxY,Found
3153,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3153 - Full Episode - 27th April,2021",https://www.youtube.com/watch?v=9FOlLnuV1qk,Found
3154,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3154 - Full Episode - 28th April,2021",https://www.youtube.com/watch?v=WXbuwGaJFx4,Found
3155,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3155 - Full Episode - 29th April,2021",https://www.youtube.com/watch?v=LgSP0KAat1k,Found
3156,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3156 - Full Episode - 30th April,2021",https://www.youtube.com/watch?v=lETFIEN6EXo,Found
3157,NEW! Ep 3157 - Taarak Mehta Ka Ooltah Chashmah - Full Episode | तारक मेहता का उल्टा चश्मा,https://www.youtube.com/watch?v=ZaPEFNNZCqM,Found
3158,"Taarak Mehta Ka Ooltah Chashmah -  तारक मेहता - Ep 3158 - Full Episode - 4th May,2021",https://www.youtube.com/watch?v=Dgp4Ria_qWI,Found
3159,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3159 - Full Episode - 5th May,2021",https://www.youtube.com/watch?v=46blJW9rMLk,Found
3160,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3160 - Full Episode - 6th May,2021",https://www.youtube.com/watch?v=dHA9c1hIU4I,Found
3161,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3161 - Full Episode - 7th May,2021",https://www.youtube.com/watch?v=hHvv-n-I2SM,Found
3162,"Taarak Mehta Ka Ooltah Chashmah - Ep 3162 - Full Episode - 10th May,2021",https://www.youtube.com/watch?v=FmVx-H0QJaQ,Found
3163,"Taarak Mehta Ka Ooltah Chashmah - Ep 3163 - Full Episode - 11th May,2021",https://www.youtube.com/watch?v=-yEycMTu_Uw,Found
3164,"Taarak Mehta Ka Ooltah Chashmah - Ep 3164 - Full Episode - 12th May,2021",https://www.youtube.com/watch?v=mhFiWBUCcQ4,Found
3165,"Taarak Mehta Ka Ooltah Chashmah - Ep 3165 - Full Episode - 13th May,2021",https://www.youtube.com/watch?v=wIijTvI2pB8,Found
3166,"Taarak Mehta Ka Ooltah Chashmah - Ep 3166 - Full Episode - 14th May,2021",https://www.youtube.com/watch?v=KZdwQARAppE,Found
3167,"Taarak Mehta Ka Ooltah Chashmah - Ep 3167 - Full Episode - 17th May,2021",https://www.youtube.com/watch?v=dF6WpGqbcFk,Found
3168,"Taarak Mehta Ka Ooltah Chashmah - Ep 3168 - Full Episode - 18thMay,2021",https://www.youtube.com/watch?v=CQoT-vAUWpM,Found
3169,"Taarak Mehta Ka Ooltah Chashmah - Ep 3169 - Full Episode - 19th May,2021",https://www.youtube.com/watch?v=3bKKRGOAHfc,Found
3170,"Taarak Mehta Ka Ooltah Chashmah - Ep 3170 - Full Episode - 20th May, 2021",https://www.youtube.com/watch?v=c15b_mHMQdE,Found
3171,"Taarak Mehta Ka Ooltah Chashmah - Ep 3171 - Full Episode - 21st May,2021",https://www.youtube.com/watch?v=Wogmww9VLck,Found
3172,"Taarak Mehta Ka Ooltah Chashmah   Ep 3172   Full Episode   24th May,2021",https://www.youtube.com/watch?v=Hl_ed4jKt78,Found
3173,"Taarak Mehta Ka Ooltah Chashmah - Ep 3173 - Full Episode - 25th May,2021",https://www.youtube.com/watch?v=ix1kGqrmZvg,Found
3174,"Taarak Mehta Ka Ooltah Chashmah - Ep 3174 - Full Episode - 26th May,2021",https://www.youtube.com/watch?v=4xgVGcSk2n4,Found
3175,"Taarak Mehta Ka Ooltah Chashmah - Ep 3175 - Full Episode - 27th May,2021",https://www.youtube.com/watch?v=NXsuOWKU7e8,Found
3176,"Taarak Mehta Ka Ooltah Chashmah - Ep 3176 - Full Episode - 28th May,2021",https://www.youtube.com/watch?v=xrNnQoymrB4,Found
3177,"Taarak Mehta Ka Ooltah Chashmah - Ep 3177 - Full Episode - 31st May,2021",https://www.youtube.com/watch?v=J26V9qh35oQ,Found
3178,Taarak Mehta Ka Ooltah Chashmah - Ep 3178 - Full Episode - 1st June 2021,https://www.youtube.com/watch?v=_pYnJJ_2ynU,Found
3179,"Taarak Mehta Ka Ooltah Chashmah - Ep 3179 - Full Episode - 2nd June,2021",https://www.youtube.com/watch?v=VI3DmeLdw_w,Found
3180,"Taarak Mehta Ka Ooltah Chashmah - Ep 3180 - Full Episode - 3rd June,2021",https://www.youtube.com/watch?v=nR6yl-MQd2g,Found
3181,"Taarak Mehta Ka Ooltah Chashmah - Ep 3181 - Full Episode - 4th June,2021",https://www.youtube.com/watch?v=NxUs-Z3Zn2Y,Found
3182,"Taarak Mehta Ka Ooltah Chashmah - Ep 3182 - Full Episode - 7th June,2021",https://www.youtube.com/watch?v=LHrwtsyWhBE,Found
3183,"Taarak Mehta Ka Ooltah Chashmah - Ep 3183 - Full Episode - 8th June,2021",https://www.youtube.com/watch?v=505dcqt-FIw,Found
3184,"Taarak Mehta Ka Ooltah Chashmah - Ep 3184 - Full Episode - 9th June, 2021",https://www.youtube.com/watch?v=8X9ZFYnlEss,Found
3185,"Taarak Mehta Ka Ooltah Chashmah - Ep 3185 - Full Episode - 10th June, 2021",https://www.youtube.com/watch?v=WEvjMJ_tZFA,Found
3186,"Taarak Mehta Ka Ooltah Chashmah - Ep 3186 - Full Episode - 11th June, 2021",https://www.youtube.com/watch?v=gGRznUrXWe0,Found
3187,"Taarak Mehta Ka Ooltah Chashmah - Ep 3187 - Full Episode - 14th June, 2021",https://www.youtube.com/watch?v=ApL31f6CIXQ,Found
3188,"Taarak Mehta Ka Ooltah Chashmah - Ep 3188 - Full Episode - 15th June, 2021",https://www.youtube.com/watch?v=ZwSWFAmkvfU,Found
3189,"Taarak Mehta Ka Ooltah Chashmah - Ep 3189 - Full Episode - 16th June, 2021",https://www.youtube.com/watch?v=ADPvxldUrPc,Found
3190,"Taarak Mehta Ka Ooltah Chashmah - Ep 3190 - Full Episode - 17th June, 2021",https://www.youtube.com/watch?v=4NHtbSSKsSw,Found
3191,"Taarak Mehta Ka Ooltah Chashmah - Ep 3191 - Full Episode - 18th June, 2021",https://www.youtube.com/watch?v=gRjaLw_ZD2o,Found
3192,"Taarak Mehta Ka Ooltah Chashmah - Ep 3192 - Full Episode - 21st June, 2021",https://www.youtube.com/watch?v=_sZCnYQEuW4,Found
3193,"Taarak Mehta Ka Ooltah Chashmah - Ep 3193 - Full Episode - 22nd June, 2021",https://www.youtube.com/watch?v=9cRtvRAqyco,Found
3194,"Taarak Mehta Ka Ooltah Chashmah - Ep 3194 - Full Episode - 23rd June, 2021",https://www.youtube.com/watch?v=5uAaBVxdX_c,Found
3195,"Taarak Mehta Ka Ooltah Chashmah - Ep 3195 - Full Episode - 24th June, 2021",https://www.youtube.com/watch?v=5bNh25O5yP0,Found
3196,"Taarak Mehta Ka Ooltah Chashmah - Ep 3196 - Full Episode - 25th June, 2021",https://www.youtube.com/watch?v=HWRj35j2WvQ,Found
3197,"Taarak Mehta Ka Ooltah Chashmah - Ep 3197 - Full Episode - 28th June, 2021",https://www.youtube.com/watch?v=Pd_wL3UkTeQ,Found
3198,"Taarak Mehta Ka Ooltah Chashmah - Ep 3198 - Full Episode - 29th June, 2021",https://www.youtube.com/watch?v=yDczZmSyV70,Found
3199,"Taarak Mehta Ka Ooltah Chashmah - Ep 3199 - Full Episode - 30th June, 2021",https://www.youtube.com/watch?v=Np5H80Bl_SE,Found
3200,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3200 - Full Episode - 1st July, 2021",https://www.youtube.com/watch?v=Ab8i-qm1P0A,Found
3201,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3201 - Full Episode - 2nd July, 2021",https://www.youtube.com/watch?v=uKsam_bmC1A,Found
3202,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3202 - Full Episode - 5th July, 2021",https://www.youtube.com/watch?v=wms6YRbnd-k,Found
3203,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3203 - Full Episode - 6th July, 2021",https://www.youtube.com/watch?v=HEX6-j50uZ4,Found
3204,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3204 - Full Episode - 7th July, 2021",https://www.youtube.com/watch?v=2H3PW7mZWts,Found
3205,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3205 - Full Episode - 8th July, 2021",https://www.youtube.com/watch?v=Adbir8aq3IE,Found
3206,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3206 - Full Episode - 9th July, 2021",https://www.youtube.com/watch?v=1VFJKJaOspw,Found
3207,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3207 - Full Episode - 12th July, 2021",https://www.youtube.com/watch?v=00MfgvqnQsY,Found
3208,NEW! Ep 3208 - Rang Tarang Resort | Taarak Mehta Ka Ooltah Chashmah - Full Episode | तारक मेहता,https://www.youtube.com/watch?v=t8hkY_hv8s8,Found
3209,NEW! Ep 3209 - Rang Tarang Resort | Taarak Mehta Ka Ooltah Chashmah - Full Episode | तारक मेहता,https://www.youtube.com/watch?v=ryuySvIxlmc,Found
3210,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3210 - Full Episode - 15th July, 2021",https://www.youtube.com/watch?v=2bJ9jzvcJzY,Found
3211,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 3211 - Full Episode - 16th July, 2021",https://www.youtube.com/watch?v=TUSrpR7sFIk,Found
3212,NEW! Ep 3212 - Rang Tarang Resort | Taarak Mehta Ka Ooltah Chashmah - Full Episode | तारक मेहता,https://www.youtube.com/watch?v=bZzRFnOgLjw,Found
3213,"Taarak Mehta Ka Ooltah Chashmah -तारक मेहता - Ep 3213 - Full Episode - 20th July, 2021",https://www.youtube.com/watch?v=5iqURnlpKr0,Found
3214,"Taarak Mehta Ka Ooltah Chashmah -तारक मेहता - Ep 3214 - Full Episode - 21st July, 2021",https://www.youtube.com/watch?v=PntNoouNbso,Found
3215,"Taarak Mehta Ka Ooltah Chashmah -तारक मेहता - Ep 3215 - Full Episode - 22nd July, 2021",https://www.youtube.com/watch?v=XWoL6da5RCI,Found
3216,"Taarak Mehta Ka Ooltah Chashmah -तारक मेहता - Ep 3216 - Full Episode - 23rd July, 2021",https://www.youtube.com/watch?v=Mig603H3oNY,Found
3217,NEW! Ep 3217 - Rang Tarang Resort | Taarak Mehta Ka Ooltah Chashmah - Full Episode | तारक मेहता,https://www.youtube.com/watch?v=gofXaAy9r5g,Found
3218,NEW! Ep 3218 - Rang Tarang Resort | Taarak Mehta Ka Ooltah Chashmah - Full Episode | तारक मेहता,https://www.youtube.com/watch?v=y3kdNXqN35M,Found
3219,NEW! Ep 3219 - Rang Tarang Resort | Taarak Mehta Ka Ooltah Chashmah - Full Episode | तारक मेहता,https://www.youtube.com/watch?v=rbcciJRzeB0,Found
3220,"Taarak Mehta Ka Ooltah Chashmah -तारक मेहता - Ep 3220 - Full Episode - 29th July, 2021",https://www.youtube.com/watch?v=m6xcMSEdO5Y,Found
3221,"Taarak Mehta Ka Ooltah Chashmah -तारक मेहता - Ep 3221 - Full Episode - 30th July, 2021",https://www.youtube.com/watch?v=Nc64pg3UODE,Found
3222,NEW! Ep 3222 - Rang Tarang Resort | Taarak Mehta Ka Ooltah Chashmah - Full Episode | तारक मेहता,https://www.youtube.com/watch?v=dGCBPoQRqP4,Found
3223,"Taarak Mehta Ka Ooltah Chashmah - Vidyut's SOS Code-Ep 3223 - Full Episode - 3rd August, 2021",https://www.youtube.com/watch?v=pRPYsEdGRa8,Found
3224,"Taarak Mehta Ka Ooltah Chashmah - Taarak's Boss Calls Him- Ep 3224 - Full Episode - 4th August, 2021",https://www.youtube.com/watch?v=YGolzhbTPCI,Found
3225,"Taarak Mehta Ka Ooltah Chashmah -Taarak Describes His Boss- Ep 3225 - Full Episode -5th August, 2021",https://www.youtube.com/watch?v=IsLe0IDA9nA,Found
3226,"Taarak Mehta Ka Ooltah Chashmah - Ep 3226 - Taarak Is Late-Full Episode - 6th August, 2021",https://www.youtube.com/watch?v=SB-WqzB1kKQ,Found
3227,"Taarak Mehta Ka Ooltah Chashmah -Taarak Gets Over Pressured- Ep 3227 -Full Episode -9th August, 2021",https://www.youtube.com/watch?v=_jXEU9Uzqz8,Found
3228,"Taarak Mehta Ka Ooltah Chashmah -Taarak Gets Over Pressured- Ep 3228 -Full Episode-10th August, 2021",https://www.youtube.com/watch?v=krSl1HO8J6I,Found
3229,"Taarak Mehta Ka Ooltah Chashmah - Taarak Lies To His Boss-Ep 3229 - Full Episode - 11th August, 2021",https://www.youtube.com/watch?v=9GLAY9mdSM4,Found
3230,"Taarak Mehta Ka Ooltah Chashmah -Jethalal Treats Taarak- Ep 3230 - Full Episode - 12th August, 2021",https://www.youtube.com/watch?v=la7gGx6les4,Found
3231,NEW! Ep 3231 - Taarak's Boss | Taarak Mehta Ka Ooltah Chashmah - Full Episode | तारक मेहता,https://www.youtube.com/watch?v=Cjp7cSoDB-w,Found
3232,"Taarak Mehta Ka Ooltah Chashmah - Anjali Doubts Taarak - Ep 3232 - 16th August, 2021",https://www.youtube.com/watch?v=kV_fhIgjdKM,Found
3233,"Taarak Mehta Ka Ooltah Chashmah -Bapuji And Tapu's Bond - Ep 3233 - Full Episode - 17th August, 2021",https://www.youtube.com/watch?v=s03ohdm-poo,Found
3234,"Taarak Mehta Ka Ooltah Chashmah - Jethalal Steps Out - Ep 3234 - Full Episode - 18th August, 2021",https://www.youtube.com/watch?v=A8w7RSMiiTg,Found
3235,"Taarak Mehta Ka Ooltah Chashmah -Jethalal Is Scared - Ep 3235 - Full Episode - 19th August, 2021",https://www.youtube.com/watch?v=i2kPPCd4AxU,Found
3236,"Taarak Mehta Ka Ooltah Chashmah -Tapu Sena Have Secret Plan-Ep 3236 -Full Episode -20th August, 2021",https://www.youtube.com/watch?v=4HjDFUrD1Sw,Found
3237,"Taarak Mehta Ka Ooltah Chashmah -Jethalal Gets Scared  Ep 3237 - Full Episode - 23rd August, 2021",https://www.youtube.com/watch?v=aqv_x6XNxcw,Found
3238,"Taarak Mehta Ka Ooltah Chashmah -Sodhi Is Strong - Ep 3238 - Full Episode - 24thAugust, 2021",https://www.youtube.com/watch?v=uXQYPY0R-hI,Found
